race_id,date,venue,race_no,config,surface,distance,going,horse_ratings,prize,race_class,place_combination1,place_combination2,place_combination3,place_combination4,place_dividend1,place_dividend2,place_dividend3,place_dividend4,win_combination1,win_dividend1,win_combination2,win_dividend2
5250,3/3/2004,HV,5,C,0,1650,GOOD TO FIRM,60-40,760000,4,5,4,11,,69,17,28.5,,5,234,,
5251,3/3/2004,HV,6,C,0,1200,GOOD TO FIRM,80-60,1060000,3,1,3,10,,20.5,10.5,29,,1,74.5,,
5252,3/3/2004,HV,7,C,0,1800,GOOD TO FIRM,85+,2200000,Class 1,7,4,12,,30,20.5,40.5,,7,82,,
5253,3/3/2004,HV,8,C,0,1200,GOOD TO FIRM,80-60,1060000,3,9,8,12,,25.5,10.1,40.5,,9,132,,
5254,3/7/2004,ST,1,C,0,1600,GOOD,40-0,575000,5,10,2,9,,13.5,13.5,25.5,,10,24,,
5255,3/7/2004,ST,2,C,0,1200,GOOD,60-40,760000,4,1,3,2,,17.5,31,36,,1,53.5,,
5256,3/7/2004,ST,3,C,0,1200,GOOD,60-40,760000,4,5,6,10,,19,14,19,,5,44,,
5257,3/7/2004,ST,4,A,1,1650,GOOD,60-40,760000,4,10,14,11,,16.5,46.5,13,,10,47,,
5258,3/7/2004,ST,5,C,0,1600,GOOD TO YIELDING,80-60,1060000,3,4,1,6,,15.5,26,16.5,,4,27,,
5259,3/7/2004,ST,6,C,0,1800,YIELDING,60-40,760000,4,12,4,7,,50,42.5,27.5,,12,264.5,,
5260,3/7/2004,ST,7,C,0,1200,YIELDING,80-60,1060000,3,1,8,10,,10.1,30.5,69.5,,1,16,,
5261,3/7/2004,ST,8,C,0,1400,YIELDING,80-60,1060000,3,3,6,9,,85,36,67.5,,3,324.5,,
5262,3/7/2004,ST,9,A,1,1200,WET FAST,80-60,1060000,3,8,5,1,,19.5,17.5,23.5,,8,57.5,,
5263,3/7/2004,ST,10,C,0,1200,YIELDING,100-80,1500000,2,12,11,2,,30.5,37,14,,12,114.5,,
5264,3/10/2004,HV,1,C+3,0,2200,GOOD,40-0,575000,5,8,2,5,,33,37,18.5,,8,111.5,,
5265,3/10/2004,HV,2,C+3,0,1650,GOOD,40-15,575000,5,2,8,3,,24,30,19.5,,2,62.5,,
5266,3/10/2004,HV,3,C+3,0,1200,GOOD,60-40,760000,4,8,10,11,,17,29,38,,8,35,,
5267,3/10/2004,HV,4,C+3,0,1200,GOOD,60-40,760000,4,11,1,4,,16.5,14.5,19.5,,11,35,,
5268,3/10/2004,HV,5,C+3,0,1650,GOOD,60-40,760000,4,5,1,6,,23,23.5,40.5,,5,62.5,,
5269,3/10/2004,HV,6,C+3,0,1650,GOOD,80-60,1060000,3,11,4,1,,30,21.5,67,,11,90.5,,
5270,3/10/2004,HV,7,C+3,0,1200,GOOD,80-60,1060000,3,6,11,3,,14.5,18,28,,6,28.5,,
5271,3/10/2004,HV,8,C+3,0,1650,GOOD,85-60,1060000,3,9,3,7,,15.5,28.5,19.5,,9,32,,
5272,3/13/2004,ST,1,A,1,1200,GOOD,40-15,575000,5,4,1,8,,57.5,28,18.5,,4,237.5,,
5273,3/13/2004,ST,2,C+3,0,1000,GOOD TO FIRM,60-40,760000,4,11,14,13,,94,50.5,19,,11,436,,
5274,3/13/2004,ST,3,C+3,0,1400,GOOD TO FIRM,60-40,760000,4,4,6,5,,12.5,81,43,,4,20,,
5275,3/13/2004,ST,4,A,1,1200,GOOD,60-40,760000,4,11,3,9,,17.5,17,17.5,,11,67.5,,
5276,3/13/2004,ST,5,C+3,0,1600,GOOD TO FIRM,60-40,760000,4,4,5,8,,16,26.5,34.5,,4,34.5,,
5277,3/13/2004,ST,6,C+3,0,1000,GOOD TO FIRM,80-60,1060000,3,9,4,2,,37.5,93,20.5,,9,164.5,,
5278,3/13/2004,ST,7,C+3,0,1400,GOOD TO FIRM,80-60,1060000,3,1,8,12,,10.5,52,78.5,,1,16.5,,
5279,3/13/2004,ST,8,C+3,0,1200,GOOD TO FIRM,80-60,1060000,3,1,10,12,,15,74.5,68.5,,1,36,,
5280,3/13/2004,ST,9,C+3,0,1800,GOOD TO FIRM,80-60,1060000,3,2,12,7,,20,22.5,32,,2,44.5,,
5281,3/13/2004,ST,10,C+3,0,1400,GOOD TO FIRM,100-80,1500000,2,14,1,4,,10.5,20,22.5,,14,16,,
5282,3/17/2004,ST,1,A,0,1200,GOOD TO FIRM,G,800000,Griffin Race,5,6,4,,10.5,14,14,,5,16.5,,
5283,3/17/2004,ST,2,A,0,1400,GOOD TO FIRM,40-15,575000,5,4,9,2,,27,34,13,,4,99.5,,
5284,3/17/2004,ST,3,A,0,1200,GOOD TO FIRM,115-90,2200000,1,5,1,,,23.5,18,,,5,56.5,,
5285,3/17/2004,ST,4,A,1,1800,GOOD,40-0,575000,5,9,5,1,,41.5,44.5,18.5,,9,143.5,,
5286,3/17/2004,ST,5,A,0,1400,GOOD TO FIRM,60-40,760000,4,1,4,13,,23,24,20,,1,66.5,,
5287,3/17/2004,ST,6,A,1,1650,GOOD,60-40,760000,4,6,4,9,,23.5,185,14,,6,75,,
5288,3/17/2004,ST,7,A,0,2000,GOOD TO FIRM,60-40,760000,4,6,5,2,,23.5,37.5,78.5,,6,59,,
5289,3/17/2004,ST,8,A,1,1650,GOOD,105-80,1500000,2,1,8,9,,12.5,21,43,,1,20,,
5290,3/17/2004,ST,9,A,0,1200,GOOD TO FIRM,60-40,760000,4,5,7,2,,10.1,52.5,33.5,,5,18.5,,
5291,3/17/2004,ST,10,A,0,1200,GOOD TO FIRM,80-60,1060000,3,4,1,13,,11,20.5,24.5,,4,17,,
5292,3/17/2004,ST,11,A,0,1600,GOOD TO FIRM,80-60,1060000,3,12,2,4,,20.5,17.5,19,,12,65,,
5293,3/21/2004,ST,1,A+3,0,1400,GOOD TO FIRM,G,800000,Griffin Race,3,2,,,10.1,18,,,3,12.5,,
5294,3/21/2004,ST,2,A+3,0,1600,GOOD TO FIRM,40-15,575000,5,1,10,13,,11.5,28,54.5,,1,16.5,,
5295,3/21/2004,ST,3,A+3,0,1000,GOOD TO FIRM,60-40,760000,4,2,3,5,,36.5,36,87.5,,2,177.5,,
5296,3/21/2004,ST,4,A+3,0,1400,GOOD TO FIRM,60-40,760000,4,3,7,10,,22,21,63.5,,3,60.5,,
5297,3/21/2004,ST,5,A,1,1200,FAST,60-40,760000,4,8,2,5,,41,23.5,83.5,,8,86.5,,
5298,3/21/2004,ST,6,A+3,0,1600,GOOD TO FIRM,60-40,760000,4,9,7,2,,31.5,26,17,,9,95.5,,
5299,3/21/2004,ST,7,A+3,0,1400,GOOD TO FIRM,80-60,1060000,3,1,12,8,,22,38,30.5,,1,78.5,,
5300,3/21/2004,ST,8,A,1,1650,FAST,80-60,1060000,3,3,14,4,,24.5,26.5,48.5,,3,74,,
5301,3/21/2004,ST,9,A+3,0,1000,GOOD TO FIRM,80-60,1060000,3,8,5,10,,18,48,19.5,,8,43,,
5302,3/21/2004,ST,10,A+3,0,2000,GOOD TO FIRM,105-80,1500000,2,8,6,12,,14.5,15.5,135.5,,8,29.5,,
5303,3/21/2004,ST,11,A,1,1200,FAST,80-60,1060000,3,3,1,5,,57,65.5,15.5,,3,208,,
5304,3/24/2004,HV,1,A,0,1650,GOOD TO FIRM,40-0,575000,5,6,7,1,,24,38.5,19,,6,81,,
5305,3/24/2004,HV,2,A,0,1200,GOOD TO FIRM,40-0,575000,5,8,6,1,,16,17.5,31,,8,35,,
5306,3/24/2004,HV,3,A,0,1200,GOOD TO FIRM,60-40,760000,4,3,4,7,,17,15,18.5,,3,55.5,,
5307,3/24/2004,HV,4,A,0,1200,GOOD TO FIRM,80-60,1060000,3,12,1,7,,36,31,16.5,,12,133.5,,
5308,3/24/2004,HV,5,A,0,1000,GOOD TO FIRM,60-40,760000,4,8,12,6,,47,37,83.5,,8,206.5,,
5309,3/24/2004,HV,6,A,0,1000,GOOD TO FIRM,80-60,1060000,3,12,4,10,,10.1,27,21,,12,15,,
5310,3/24/2004,HV,7,A,0,1650,GOOD TO FIRM,60-40,760000,4,6,11,2,,25.5,63.5,34,,6,74,,
5311,3/24/2004,HV,8,A,0,1800,GOOD TO FIRM,80-60,1060000,3,6,10,2,,118,23,47.5,,6,526,,
5312,3/24/2004,HV,9,A,0,1200,GOOD TO FIRM,100-80,1500000,2,4,8,1,,16.5,43,15,,4,52.5,,
5313,3/28/2004,ST,1,B+2,0,1800,GOOD TO FIRM,40-15,575000,5,4,14,1,,13.5,36,16,,4,23,,
5314,3/28/2004,ST,2,B+2,0,1200,GOOD TO FIRM,40-15,575000,5,1,4,7,,48,17,14,,1,194,,
5315,3/28/2004,ST,3,B+2,0,1200,GOOD TO FIRM,60-40,760000,4,3,4,6,11,18,23.5,12.5,49.5,3,52,,
5316,3/28/2004,ST,4,B+2,0,1200,GOOD TO FIRM,80-60,1060000,3,5,10,6,,32.5,21.5,135.5,,5,126,,
5317,3/28/2004,ST,5,B+2,0,1400,GOOD TO FIRM,60-40,760000,4,7,9,1,,14,41.5,25.5,,7,29,,
5318,3/28/2004,ST,6,B+2,0,1800,GOOD TO FIRM,60-40,760000,4,12,1,13,,16,17.5,47.5,,12,53,,
5319,3/28/2004,ST,7,B+2,0,1400,GOOD TO FIRM,60-40,760000,4,2,4,8,,20,65.5,28.5,,2,57,,
5320,3/28/2004,ST,8,B+2,0,1600,GOOD TO FIRM,80-60,1060000,3,6,7,5,,18,25,40.5,,6,35,,
5321,3/28/2004,ST,9,B+2,0,1600,GOOD TO FIRM,115-90,2200000,1,8,3,12,,12.5,15.5,20,,8,24,,
5322,3/28/2004,ST,10,B+2,0,1400,GOOD TO FIRM,80-60,1060000,3,8,10,14,,18.5,13.5,343.5,,8,58.5,,
5323,3/28/2004,ST,11,B+2,0,1400,GOOD TO FIRM,100-80,1500000,2,4,6,9,,12,47.5,28,,4,16.5,,
5324,5/23/2004,ST,1,B,0,1200,GOOD,40-15,600000,5,3,4,9,,36,21,34.5,,3,122.5,,
5325,5/23/2004,ST,2,B,0,1000,GOOD,60-40,800000,4,6,13,11,,13.5,15.5,30,,6,21,,
5326,5/23/2004,ST,3,B,0,1200,GOOD,90+,2400000,Class 1,9,6,11,,20,20,45,,9,73,,
5327,5/23/2004,ST,4,B,0,1400,GOOD,40-15,600000,5,3,10,5,,15.5,19.5,29.5,,3,37,,
5328,5/23/2004,ST,5,B,0,1200,GOOD,60-40,800000,4,7,9,2,,58,17.5,27.5,,7,238.5,,
5329,5/23/2004,ST,6,B,0,1400,GOOD,60-40,800000,4,9,14,6,,17,41,38,,9,37,,
5330,5/23/2004,ST,7,B,0,1400,GOOD,100-80,1650000,2,3,4,2,,11.5,13.5,17.5,,3,18,,
5331,5/23/2004,ST,8,B,0,1000,GOOD,100-80,1650000,2,9,5,10,,17.5,14.5,48,,9,49.5,,
5332,5/23/2004,ST,9,B,0,1200,GOOD,80-60,1165000,3,3,2,8,,14,16.5,15,,3,25.5,,
5333,5/23/2004,ST,10,B,0,1400,GOOD,80-60,1165000,3,1,4,9,,15.5,19,17,,1,31,,
5334,5/26/2004,HV,1,A,0,1000,GOOD,40-15,600000,5,4,5,3,,12,26.5,141,,4,26,,
5335,5/26/2004,HV,2,A,0,1200,GOOD,60-40,800000,4,11,10,3,,13.5,15.5,30,,11,30.5,,
5336,5/26/2004,HV,3,A,0,1000,GOOD,80-60,1165000,3,1,4,2,,21,19.5,17.5,,1,65.5,,
5337,5/26/2004,HV,4,A,0,1650,GOOD,40-15,600000,5,11,2,6,,16.5,16.5,14.5,,11,52,,
5338,5/26/2004,HV,5,A,0,1200,GOOD,60-40,800000,4,3,8,9,,60,23.5,23.5,,3,296,,
5339,5/26/2004,HV,6,A,0,1650,GOOD,60-40,800000,4,1,8,4,,17.5,14,14,,1,46,,
5340,5/26/2004,HV,7,A,0,1650,GOOD,80-60,1165000,3,10,6,4,,18.5,16.5,33,,10,56.5,,
5341,5/26/2004,HV,8,A,0,1200,GOOD,80-60,1165000,3,11,1,8,,25.5,25,25.5,,11,64,,
5342,5/30/2004,ST,1,C,0,1600,GOOD TO FIRM,40-15,600000,5,9,7,6,,13,47.5,19,,9,21.5,,
5343,5/30/2004,ST,2,C,0,1400,GOOD TO FIRM,40-15,600000,5,9,6,3,,21.5,40.5,13.5,,9,90,,
5344,5/30/2004,ST,3,C,0,1200,GOOD TO FIRM,60-40,800000,4,2,1,4,,20.5,21.5,13,,2,86.5,,
5345,5/30/2004,ST,4,C,0,1600,GOOD TO FIRM,60-40,800000,4,7,4,3,,28,16,19,,7,115.5,,
5346,5/30/2004,ST,5,C,0,1400,GOOD TO FIRM,60-40,800000,4,6,9,7,,18,17.5,26,,6,59.5,,
5347,5/30/2004,ST,6,A,1,1200,GOOD,60-40,800000,4,2,4,3,,33.5,12.5,14,,2,167,,
5348,5/30/2004,ST,7,A,1,1200,GOOD,80-60,1165000,3,1,11,3,,18.5,18.5,49,,1,55.5,,
5349,5/30/2004,ST,8,C,0,1200,GOOD TO FIRM,80-60,1165000,3,1,6,2,,12,17.5,212.5,,1,16.5,,
5350,5/30/2004,ST,9,C,0,1400,GOOD TO FIRM,115-90,2400000,1,2,6,9,,19,19.5,18.5,,2,57.5,,
5351,5/30/2004,ST,10,C,0,1600,GOOD TO FIRM,80-60,1165000,3,3,1,4,,24.5,33,62,,3,100.5,,
5352,6/2/2004,HV,1,B,0,1200,GOOD,40-15,600000,5,7,6,10,,38.5,91,144.5,,7,137,,
5353,6/2/2004,HV,2,B,0,1200,GOOD,60-40,800000,4,2,3,4,,64.5,27.5,20,,2,273,,
5354,6/2/2004,HV,3,B,0,1650,GOOD,60-40,800000,4,10,4,2,,22.5,27,15.5,,10,62.5,,
5355,6/2/2004,HV,4,B,0,1000,GOOD,60-40,800000,4,3,7,5,,12.5,51.5,62,,3,28,,
5356,6/2/2004,HV,5,B,0,1650,GOOD,80-60,1165000,3,10,3,2,,28.5,25,15,,10,146.5,,
5357,6/2/2004,HV,6,B,0,1650,GOOD,60-40,800000,4,1,11,6,,17.5,18,27,,1,45.5,,
5358,6/2/2004,HV,7,B,0,1200,GOOD,80-60,1165000,3,7,1,9,,14.5,31.5,24,,7,34.5,,
5359,6/2/2004,HV,8,B,0,1650,GOOD,100-80,1650000,2,6,9,4,,25,26.5,17.5,,6,84.5,,
5360,6/5/2004,ST,1,C+3,0,1400,GOOD TO FIRM,40-15,600000,5,6,5,3,,21.5,12,25,,6,76,,
5361,6/5/2004,ST,2,C+3,0,1400,GOOD TO FIRM,60-40,800000,4,10,1,9,,50,33,49,,10,309,,
5362,6/5/2004,ST,3,C+3,0,1400,GOOD TO FIRM,60-40,800000,4,10,6,3,,10.5,97.5,82.5,,10,16.5,,
5363,6/5/2004,ST,4,A,1,1650,GOOD,40-15,600000,5,1,2,6,,17,16,18,,1,53,,
5364,6/5/2004,ST,5,C+3,0,1200,GOOD TO FIRM,60-40,800000,4,5,11,8,,35.5,13,17,,5,121.5,,
5365,6/5/2004,ST,6,A,1,1650,GOOD,60-40,800000,4,12,7,1,,12.5,26.5,38.5,,12,19,,
5366,6/5/2004,ST,7,C+3,0,1400,GOOD TO FIRM,80-60,1165000,3,9,3,2,,14,12.5,50,,9,34,,
5367,6/5/2004,ST,8,C+3,0,1200,GOOD TO FIRM,100-80,1650000,2,11,6,5,,13,14,29,,11,22.5,,
5368,6/5/2004,ST,9,C+3,0,1000,GOOD TO FIRM,80-60,1165000,3,12,9,4,,18,51.5,32,,12,33.5,,
5369,6/5/2004,ST,10,C+3,0,1400,GOOD TO FIRM,80-60,1165000,3,2,6,3,,27.5,20,120.5,,2,124,,
5370,6/9/2004,HV,1,C,0,1800,GOOD,40-15,600000,5,4,2,5,,16,52.5,17.5,,4,34,,
5371,6/9/2004,HV,2,C,0,1650,GOOD,60-40,800000,4,8,12,7,,43,132,44,,8,163.5,,
5372,6/9/2004,HV,3,C,0,1800,GOOD,60-40,800000,4,3,9,2,,11.5,21,26,,3,23.5,,
5373,6/9/2004,HV,4,C,0,1200,GOOD,60-40,800000,4,6,7,2,,17.5,26,23,,6,61.5,,
5374,6/9/2004,HV,5,C,0,1200,GOOD,60-40,800000,4,9,1,11,,12,14,93.5,,9,24,,
5375,6/9/2004,HV,6,C,0,1200,GOOD,80-60,1165000,3,4,7,9,,27.5,22.5,20,,4,94.5,,
5376,6/9/2004,HV,7,C,0,1650,GOOD,80-60,1165000,3,9,3,2,,25.5,26,20,,9,97,,
5377,6/9/2004,HV,8,C,0,1200,GOOD,80-60,1165000,3,1,11,9,,16,15,41.5,,1,39,,
5378,6/17/2004,ST,1,A+3,0,1400,GOOD,40-15,600000,5,5,7,10,,39.5,20,23.5,,5,150,,
5379,6/17/2004,ST,2,A+3,0,1800,GOOD,80-60,1165000,3,8,6,1,,41,14,34.5,,8,153,,
5380,6/17/2004,ST,3,A+3,0,1600,GOOD,60-40,800000,4,3,11,5,,17,34.5,76,,3,38.5,,
5381,6/17/2004,ST,4,A+3,0,1200,GOOD,60-40,800000,4,10,5,8,,26.5,13.5,16,,10,60.5,,
5382,6/17/2004,ST,5,A+3,0,1400,GOOD,60-40,800000,4,3,1,5,,31,20,21.5,,3,106.5,,
5383,6/17/2004,ST,6,A+3,0,1200,GOOD,80-60,1165000,3,10,4,9,,22.5,130,17.5,,10,72,,
5384,6/17/2004,ST,7,A+3,0,1000,GOOD,95+,3000000,Hong Kong Group Three,9,5,4,,14.5,108,46.5,,9,42.5,,
5385,6/17/2004,ST,8,A+3,0,1400,GOOD,80-60,1165000,3,9,5,8,,14.5,27,156,,9,27,,
5386,6/17/2004,ST,9,A+3,0,1400,GOOD,100+,3000000,Hong Kong Group Three,10,13,14,,13,19,54,,10,20,,
5387,6/17/2004,ST,10,A+3,0,1200,GOOD,100-80,1650000,2,11,4,2,,14.5,111.5,17,,11,32.5,,
5388,6/20/2004,ST,1,A,1,1650,WET SLOW,40-0,600000,5,9,12,13,,148,33.5,42.5,,9,664,,
5389,6/20/2004,ST,2,B+2,0,1000,GOOD TO YIELDING,60-40,800000,4,14,12,3,,12.5,16.5,44,,14,26,,
5390,6/20/2004,ST,3,B+2,0,1200,GOOD TO YIELDING,40-0,600000,5,10,6,11,,14,26.5,49,,10,35.5,,
5391,6/20/2004,ST,4,B+2,0,1200,GOOD TO YIELDING,60-40,800000,4,12,13,7,,17,43.5,15,,12,34,,
5392,6/20/2004,ST,5,B+2,0,1800,GOOD TO YIELDING,60-40,800000,4,7,11,3,,73.5,51.5,25.5,,7,317.5,,
5393,6/20/2004,ST,6,A,1,1650,WET SLOW,60-40,800000,4,1,10,11,,18,34.5,18,,1,53.5,,
5394,6/20/2004,ST,7,A,1,1650,WET SLOW,80-60,1165000,3,5,7,8,,35.5,23.5,14.5,,5,118.5,,
5395,6/20/2004,ST,8,B+2,0,1400,GOOD TO YIELDING,80-60,1165000,3,1,5,4,,23.5,16,12,,1,87.5,,
5396,6/20/2004,ST,9,B+2,0,1000,GOOD TO YIELDING,80-60,1165000,3,1,5,3,,32,19,13,,1,117.5,,
5397,6/20/2004,ST,10,B+2,0,1600,GOOD TO YIELDING,100-80,1650000,2,5,13,6,,14.5,41,24.5,,5,28.5,,
5398,6/23/2004,HV,1,A,0,1650,GOOD TO YIELDING,60-40,800000,4,9,5,4,,14,31.5,28.5,,9,34.5,,
5399,6/23/2004,HV,2,A,0,1800,GOOD TO YIELDING,40-15,600000,5,2,5,3,,13,17,27.5,,2,19,,
5400,6/23/2004,HV,3,A,0,1650,GOOD TO YIELDING,60-40,800000,4,5,8,9,,52,20.5,25.5,,5,177.5,,
5401,6/23/2004,HV,4,A,0,1200,GOOD TO YIELDING,60-40,800000,4,9,4,8,,17,24,15.5,,9,54,,
5402,6/23/2004,HV,5,A,0,1200,GOOD TO YIELDING,60-40,800000,4,7,6,9,,25.5,107.5,312.5,,7,111,,
5403,6/23/2004,HV,6,A,0,1200,GOOD TO YIELDING,80-60,1165000,3,11,4,1,,15.5,18,22,,11,33.5,,
5404,6/23/2004,HV,7,A,0,1200,GOOD TO YIELDING,100-80,1650000,2,5,3,1,,13,17.5,18,,5,18.5,,
5405,6/23/2004,HV,8,A,0,1650,GOOD TO YIELDING,80-60,1165000,3,10,11,2,,26.5,13.5,17,,10,88.5,,
5406,6/26/2004,ST,1,C,0,1200,GOOD,60-40,800000,4,4,11,7,,84,12.5,26,,4,387,,
5407,6/26/2004,ST,2,A,1,1200,GOOD,40-15,600000,5,8,1,2,,55.5,12.5,16.5,,8,269,,
5408,6/26/2004,ST,3,C,0,1600,GOOD,60-40,800000,4,9,10,8,,15.5,18.5,76,,9,32,,
5409,6/26/2004,ST,4,A,1,1200,GOOD,60-40,800000,4,3,8,11,,18.5,37,40,,3,49.5,,
5410,6/26/2004,ST,5,C,0,1400,GOOD,60-40,800000,4,6,10,5,,16.5,16.5,13,,6,44,,
5411,6/26/2004,ST,6,C,0,1600,GOOD,80-60,1165000,3,4,5,9,,10.5,24,39,,4,15.5,,
5412,6/26/2004,ST,7,C,0,1200,GOOD,80-60,1165000,3,4,9,6,,12.5,32.5,13.5,,4,37.5,,
5413,6/26/2004,ST,8,C,0,1400,GOOD,105-80,1650000,2,4,1,8,,13,75.5,11,,4,38,,
5414,6/26/2004,ST,9,C,0,1200,GOOD,80-60,1165000,3,2,3,6,,13,13.5,19,,2,26,,
5415,6/26/2004,ST,10,C,0,1400,GOOD,80-60,1165000,3,2,11,4,,14.5,15.5,17,,2,33.5,,
5416,6/30/2004,HV,1,B,0,1200,GOOD,40-15,600000,5,9,12,1,,23,32,35.5,,9,55.5,,
5417,6/30/2004,HV,2,B,0,1650,GOOD,40-0,600000,5,8,2,1,,30,26.5,18.5,,8,85.5,,
5418,6/30/2004,HV,3,B,0,1200,GOOD,60-40,800000,4,7,1,8,,15.5,47,15.5,,7,42.5,,
5419,6/30/2004,HV,4,B,0,1800,GOOD,60-40,800000,4,6,9,4,,25.5,51.5,26,,6,77,,
5420,6/30/2004,HV,5,B,0,1000,GOOD,60-40,800000,4,11,4,12,,66.5,17.5,13,,11,301.5,,
5421,6/30/2004,HV,6,B,0,1650,GOOD,80-60,1165000,3,6,8,7,,13.5,65.5,20,,6,31.5,,
5422,6/30/2004,HV,7,B,0,1200,GOOD,80-60,1165000,3,11,4,2,,16.5,13.5,47.5,,11,51,,
5423,6/30/2004,HV,8,B,0,1800,GOOD,80-60,1165000,3,7,10,3,,25.5,17.5,24.5,,7,86,,
5424,7/4/2004,ST,1,C+3,0,1000,GOOD TO FIRM,G,800000,Class 4 (Restricted),6,7,1,,13,18.5,84,,6,30,,
5425,7/4/2004,ST,2,C+3,0,1400,GOOD TO FIRM,40-0,600000,5,2,3,8,,14.5,119.5,27,,2,32.5,,
5426,7/4/2004,ST,3,C+3,0,1200,GOOD TO FIRM,60-40,800000,4,12,4,11,,12,22.5,23.5,,12,26,,
5427,7/4/2004,ST,4,C+3,0,1800,GOOD TO FIRM,40-15,600000,5,7,2,6,,14.5,75,28.5,,7,36.5,,
5428,7/4/2004,ST,5,C+3,0,1400,GOOD TO FIRM,60-40,800000,4,3,6,2,,14.5,39.5,20,,3,35.5,,
5429,7/4/2004,ST,6,C+3,0,1600,GOOD TO FIRM,60-40,800000,4,4,1,9,,16.5,30,14,,4,35,,
5430,7/4/2004,ST,7,C+3,0,1000,GOOD TO FIRM,80-60,1165000,3,10,4,8,,30.5,35,44,,10,113,,
5431,7/4/2004,ST,8,A,1,1200,GOOD,105-80,1650000,2,9,6,8,,23.5,50.5,33,,9,110.5,,
5432,7/4/2004,ST,9,A,1,1200,GOOD,80-60,1165000,3,2,10,5,,13.5,33,35,,2,27.5,,
5433,7/4/2004,ST,10,C+3,0,1800,GOOD TO FIRM,100-80,1650000,2,4,12,6,,76,19.5,26.5,,4,349.5,,
5434,7/4/2004,ST,11,C+3,0,1400,GOOD TO FIRM,80-60,1165000,3,11,6,2,,16.5,14.5,25.5,,11,50.5,,
5435,7/8/2004,HV,1,C+3,0,1000,GOOD,40-15,600000,5,3,1,12,,14,19.5,80.5,,3,31,,
5436,7/8/2004,HV,2,C+3,0,1200,GOOD,60-40,800000,4,10,3,7,,25.5,30,30,,10,76.5,,
5437,7/8/2004,HV,3,C+3,0,1200,GOOD,60-40,800000,4,8,9,2,,10.5,17.5,17.5,,8,16.5,,
5438,7/8/2004,HV,4,C+3,0,1650,GOOD,60-40,800000,4,12,9,8,,16.5,15.5,35.5,,12,37,,
5439,7/8/2004,HV,5,C+3,0,1650,GOOD,80-60,1165000,3,11,4,10,,30,16.5,24,,11,78,,
5440,7/8/2004,HV,6,C+3,0,1200,GOOD,80-60,1165000,3,5,11,12,,41.5,51,16.5,,5,223,,
5441,7/8/2004,HV,7,C+3,0,1650,GOOD,80-60,1165000,3,9,6,2,,20,14.5,24.5,,9,56,,
5442,7/8/2004,HV,8,C+3,0,1650,GOOD,105-80,1650000,2,11,1,7,,27,24.5,26.5,,11,95.5,,
5443,7/11/2004,ST,1,A,0,1600,GOOD TO FIRM,40-15,600000,5,3,12,7,,18,103,45,,3,42,,
5444,7/11/2004,ST,2,A,0,1200,GOOD TO FIRM,60-40,800000,4,1,7,5,,10.1,13.5,17,,1,18.5,,
5445,7/11/2004,ST,3,A,0,2000,GOOD TO FIRM,80-60,1165000,3,1,11,6,,21.5,41,14.5,,1,90,,
5446,7/11/2004,ST,4,A,0,1200,GOOD TO FIRM,80-60,1165000,3,10,11,12,,12.5,32,23.5,,10,21,,
5447,7/11/2004,ST,5,A,0,1400,GOOD TO FIRM,60-40,800000,4,10,2,4,,34,37.5,23.5,,10,175.5,,
5448,7/11/2004,ST,6,A,0,1800,GOOD TO FIRM,60-40,800000,4,10,2,14,,12.5,86,32,,10,19.5,,
5449,7/11/2004,ST,7,A,0,1600,GOOD TO FIRM,80-60,1165000,3,8,13,4,,131,16,50,,8,896,,
5450,7/11/2004,ST,8,A,0,1600,GOOD TO FIRM,100+,4000000,Hong Kong Group Two,10,12,2,,12.5,14,24,,10,20,,
5451,7/11/2004,ST,9,A,0,1200,GOOD TO FIRM,95+,4000000,Hong Kong Group Two,1,2,5,,27.5,20.5,19,,1,102,,
5452,7/11/2004,ST,10,A,0,1400,GOOD TO FIRM,100-80,1650000,2,2,4,7,,20,11.5,22.5,,2,74,,
5453,7/18/2004,HV,1,A,0,1800,GOOD,40-0,600000,5,9,4,5,,13,16.5,61.5,,9,24.5,,
5454,7/18/2004,HV,2,A,0,1650,GOOD,40-15,600000,5,12,8,11,,33.5,13,82,,12,116.5,,
5455,7/18/2004,HV,3,A,0,1200,GOOD,80-60,1165000,3,2,1,6,,12,19,251,,2,20.5,,
5456,7/18/2004,HV,4,A,0,1200,GOOD,60-40,800000,4,10,12,9,,12.5,36.5,42,,10,22,,
5457,7/18/2004,HV,5,A,0,1650,GOOD,60-40,800000,4,11,6,4,,14.5,13.5,18,,11,34,,
5458,7/18/2004,HV,6,A,0,1650,GOOD,60-40,800000,4,1,6,11,,48.5,14.5,142.5,,1,179,,
5459,7/18/2004,HV,7,A,0,1650,GOOD,80-60,1165000,3,12,9,7,,25.5,16.5,17.5,,12,84,,
5460,7/18/2004,HV,8,A,0,1200,GOOD,80-60,1165000,3,8,12,5,,15.5,97,27,,8,50,,
5461,7/18/2004,HV,9,A,0,1650,GOOD,80-60,1165000,3,5,3,10,,31.5,59.5,17,,5,105,,
5462,7/18/2004,HV,10,A,0,1200,GOOD,100-80,1650000,2,2,9,12,,12.5,19,158.5,,2,29.5,,
5463,7/25/2004,ST,1,C+3,0,1400,GOOD,40-15,600000,5,1,7,13,,31,28,42.5,,1,84.5,,
5464,7/25/2004,ST,2,C+3,0,1200,GOOD,G,800000,Class 4 (Restricted),6,2,1,,13.5,17,10.1,,6,44.5,,
